Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Seychelles,SYC,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.826715088,-2.043154422,4.679560237,4.102016813,0.961121368,-0.778737967,-1.532388588,1.083755786,4.365853454,2.056631552,3.983727204,6.156759163,3.613165297,5.946831894,24.67412014,0.4586445,1.442345079,11.79983874,34.9651273,27.49417929,-4.212723298,4.49623562,8.658590781,4.036638967,5.685689979,0.898600987,-0.06639822,3.519183362,2.716843135,0.719254093,1.82834758,2.693594844
Syrian Arab Republic,SYR,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8225664,7.845197532,5.581940555,4.883899836,14.08968305,5.411552855,10.17107969,2.757122249,-0.717712587,7.442196773,9.70098597,6.554118436,0.394124325,-1.430640218,10.32637124,11.95044897,9.096506324,10.76906437,15.95012598,-2.780223039,6.899265094,11.57407782,26.24625525,31.77019391,37.09458403,38.21454775,36.87104156,37.22093822,13.18794028,19.83135401,54.60384762,
Turks and Caicos Islands,TCA,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.756185324,2.624675487,2.576778996,0.623168365,2.184403616,1.551869366,3.097863612,2.129324911,5.46019004,-0.077269292
Chad,TCD,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.012329035,3.073498966,-12.90655383,-1.314603719,43.54496377,8.833127266,11.45845495,3.782785465,6.749408829,-7.572866285,5.28980486,13.79765275,1.90781944,0.079004692,9.73425648,23.00123001,9.98442792,3.301934263,8.64881979,-9.558754478,6.391195051,8.580398958,1.097245712,-4.141367404,0.645785332,-8.480017258,-1.400839279,0.028251914,5.014657778,2.85603412,-5.454896408,7.199988308
East Asia & Pacific (IDA & IBRD countries),TEA,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.975944443,2.671092827,3.245434606,-8.196773502,35.84238136,11.08421036,5.387927808,2.036034541,9.55663247,1.115127202,10.04945674,1.634053476,5.027855566,-2.893106989,-1.907888968,5.876157762,-0.50876323,4.968710524,11.77617619,1.584658809,0.634747306,1.076927823,1.709565399,1.717859846,-0.084209159,3.479625824,1.909560091,-0.434609618,1.33588276,1.545092656,1.282158196,1.659734477
Thailand,THA,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.773182162,5.746523781,4.490454131,6.490654767,4.672763546,5.740236146,4.098140924,4.421168366,8.063710457,-2.576952978,1.331049959,1.917532245,1.690458056,2.149549016,3.569259426,5.091556183,5.104213273,2.473337742,5.133780352,0.194772131,4.080989227,3.74309812,1.909144442,1.778745892,1.441465365,0.722113573,2.63616762,1.89994499,1.428586164,0.997091607,-1.318658155,1.902052266
Tajikistan,TJK,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.289912999,99.63351109,574.0145112,1207.211049,263.0114781,294.5307656,430.4127282,65.25120019,87.87634816,26.50114375,22.63187361,30.94770632,18.81970261,27.08646891,17.43157852,9.514324662,21.06243887,27.23800309,28.16348756,12.12620149,12.46166773,13.32435557,11.86851559,3.633009451,4.766661358,6.86625095,0.542085551,9.805576189,2.492913428,3.658054407,1.655912795,7.883802015
Turkmenistan,TKM,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20.86035613,102.7586207,3100,1133.990146,952.3071497,705.7184826,1174.288363,61.80004411,17.61680332,23.00530439,9.796089973,14.64450583,8.354895335,12.13559941,6.028698128,7.026790843,12.24995929,9.269344654,59.74038555,9.761016135,2.306088153,12.85745437,8.270084082,1.152445833,0.669180967,-5.153297788,-4.865602879,-1.542442685,1.21087594,4.379455631,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timor-Leste,TLS,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.78773135,5.4001889,6.788792427,-10.48662926,1.839585246,2.383555604,8.47740969,7.255754613,1.764653835,10.96412061,11.56542565,6.159918791,16.64370936,-0.728172839,7.203965558,0.135401207,-0.276533862,-1.313914961,5.018299689,-19.34117843,59.34252377
Middle East & North Africa (IDA & IBRD countries),TMN,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.24774729,9.461302725,7.447504534,0.065770667,27.1723,-4.45727902,1.242498996,-1.917807511,2.660450543,6.401271487,5.568159134,1.758361231,7.189454782,8.942937136,8.891193742,7.454468767,15.86321933,1.559023388,4.544302172,4.974389643,7.740608784,0.476902167,4.194069231,-2.371475325,0.011776519,5.283368583,3.054957232,5.613839481,5.139870388,7.703730594,-4.198068803,-1.946211793
South Asia (IDA & IBRD),TSA,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,TTO,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.48888641,1.572391691,-6.914857279,8.811785023,13.26780245,4.169287874,1.849543202,-3.543567638,-1.856483879,4.303181812,12.04315306,2.793947635,-5.192534917,10.47856143,8.884224705,13.32142572,1.729212659,12.75185029,23.792521,-27.63179205,12.73333613,15.72970325,0.344696625,1.60165291,-0.579132491,-8.702302818,-1.858604095,8.047951878,2.96927407,-2.289622414,-4.401286872,17.48308667
Tunisia,TUN,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.476504478,7.036802089,5.691544865,4.691343372,4.526057666,5.351095446,4.356595249,3.952078147,3.271675976,3.361418958,3.283579412,3.913577646,2.284802833,2.684756267,3.35160946,4.175836077,3.833826387,2.126476563,6.340324252,3.023044971,3.814857446,4.571114035,4.661810781,4.500270238,4.664660461,4.213839983,4.934963694,4.713885704,7.924770637,7.074468263,6.842863082,5.99535922
Turkiye,TUR,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.24439811,59.16410689,65.19943828,68.37942836,104.7491372,86.00754244,77.22351222,81.45486258,75.67935944,54.2799583,49.36077624,52.97976068,37.57482083,23.28928099,12.42751108,7.085416129,9.376206364,6.199758203,12.04615359,5.446449103,7.009283603,8.200847093,7.422673287,6.280109697,7.389518638,7.84491693,8.130478078,10.98242167,16.47581821,13.81925598,14.85282345,28.95058611
Tuvalu,TUV,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.646490842,7.344814189,2.546285375,-4.663738178,5.147897714,12.69288536,-1.304988744,2.740293748,6.121393537,23.76355527,3.846153846,4.830917874,1.173020528,5.736434109,1.494885917,4.126984127,-0.833333333,4.779411765,1.052631579,-0.568181818,1.641337386,2.173913043,0.877192982,7.5,3.20315928,8.163265306,3.50877193,6.604324956,7.102272727,1.033295063,1.956521739
Tanzania,TZA,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.44918568,28.11260436,25.37548112,24.46198633,31.16995427,26.86195135,19.31365584,20.58723215,14.22211363,11.54,8.201104251,4.815969213,7.233030674,8.418682648,6.88562313,6.426202523,5.510095283,9.099389531,16.38075463,9.041662455,9.42871625,12.19842288,10.483894,9.666183578,6.050845889,7.591364023,7.472033668,2.70373365,2.975536618,2.46494913,0.343712899,4.406504371
Uganda,UGA,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.38008967,26.0193367,45.06802909,30.13687145,6.848497549,9.37643764,4.57248128,3.095268521,8.785706852,-0.11313055,11.11730588,4.534475811,-3.169556341,7.806740874,15.58754999,-1.741185294,2.405620217,7.321247318,6.364276547,14.5665706,5.637611638,9.391655493,3.837455606,3.586905826,5.106307324,5.187859863,4.781000291,4.649050821,4.443385268,3.000011819,2.721484443,2.545119296
Ukraine,UKR,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.2490857,96.10286546,1768.232622,3333.585422,952.9959534,415.8098816,66.14566156,18.07379546,12.01201777,27.39992671,27.50141203,10.20091587,5.253741278,8.164339753,15.31073628,24.09605861,14.85249547,22.84234404,29.02011441,12.62992897,13.67322821,14.18190866,7.98256111,4.308793437,15.90173752,38.88167976,17.09713492,22.0983175,15.39853035,8.246226266,10.29494428,25.05968046
Upper middle income,UMC,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,URY,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.1040462,100.8081676,59.6236227,47.85192889,38.95718236,41.04832687,26.43173778,19.28068542,12.38390546,4.326096212,3.539308495,4.826618322,12.61627663,16.54163515,10.10505602,0.677868367,6.53333463,9.417473482,8.023536405,7.74754209,4.907025264,9.009675537,8.5575517,8.153729817,9.37224638,9.016280624,16.6136839,4.986641922,7.10189068,8.522966926,11.03737152,10.0070997
United States,USA,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.74332974,3.381761558,2.278910322,2.370339592,2.13542371,2.096900729,1.830967869,1.724431314,1.125533104,1.409232756,2.26554767,2.252952359,1.558531389,1.973599317,2.684408042,3.135824067,3.085582932,2.702526569,1.917932978,0.640954733,1.201791625,2.07771382,1.870595529,1.750949779,1.869891372,1.000541633,1.00223548,1.897843807,2.389010893,1.788715507,1.205234686,4.155369734
Uzbekistan,UZB,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.979689353,90.72728,712.1492603,1078.882855,1238.595271,370.9439533,81.55525468,66.08706781,38.99795559,44.11536328,47.29261521,45.23947628,45.48312751,26.7651832,15.91827427,21.43086656,23.46580829,21.89709993,26.79158498,17.26156513,39.36864388,21.62650994,15.3987947,11.98789148,14.02491763,10.50069952,8.930368493,19.06181472,26.98286145,17.91000418,11.64602698,13.55920538
St. Vincent and the Grenadines,VCT,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4719904,4.826656365,2.535406432,-1.195183126,2.370296916,1.311506997,3.565258761,1.35884176,3.211002,1.817295853,7.76171479,6.11922985,0.20688509,-2.173490742,3.747226214,2.903584393,3.702273078,7.326412065,7.265685772,-1.143907238,5.580597374,-0.318904486,1.092741856,2.242181277,-0.341588893,-0.734273537,-0.597042064,2.382459929,1.240501402,2.505768286,1.199573651,2.291443285
"Venezuela, RB",VEN,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.74065713,21.44961643,28.24406236,31.64582415,62.89068458,51.75990183,115.5247179,33.94745993,18.8902867,26.19271006,29.45282511,7.996904056,33.02287608,34.93375574,33.95372434,29.60405935,17.90431555,15.44847776,30.13245285,7.83166636,45.9432687,28.14919095,14.05943006,35.50267463,40.44049011,,,,,,,
British Virgin Islands,VGB,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.968463931,6.773274762,12.69076166,-2.164450009,2.576526895,-12.35568096,5.975677044,2.317668903,6.392937673,13.66327256,-2.45302714,-2.905166174,3.187577554,2.051803522,0.634642014,1.441528434,2.134873272,4.353669619,
Vietnam,VNM,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.09509813,72.54638459,32.62918446,17.41497463,16.95231603,17.04019542,8.696767121,6.597404782,8.837864123,5.734702832,3.408827662,2.622264785,4.698928166,7.109602462,8.433312129,18.81051957,8.568947975,9.630225614,22.67331618,6.215623149,12.0742957,21.41366615,9.077661531,4.03855076,3.698131973,-1.716524374,1.819530359,4.362930138,3.62665301,2.423207531,1.467486618,2.778272945
Vanuatu,VUT,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.968104372,10.26784854,2.786181051,2.062659872,2.310300106,1.731938822,2.085194744,3.177022793,8.1571,3.078638999,2.178970581,3.624905529,2.874421234,0.798742786,2.116878194,0.419541897,3.87271716,5.776960147,7.164570575,2.554714312,1.471708803,2.786909882,-0.464035692,3.00718625,1.391810672,5.863819798,1.576984077,5.364086929,3.206645275,3.27936283,1.800535265,0.698530126
World,WLD,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samoa,WSM,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.006439503,6.11137371,8.56596842,0.654729967,68.22795278,-6.97546286,4.590050945,11.8364074,3.41364075,1.126233829,2.074898621,3.366848648,1.481351587,2.547498201,7.072759104,3.995133391,5.274110648,7.488689494,9.119824887,1.677724035,-5.145943466,-0.909859896,4.026475263,2.346290099,0.853113222,3.964666396,2.244756519,0.304905423,1.097583406,1.499486195,1.22360924,-0.403699529
Kosovo,XKX,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.833157459,6.392428675,6.303690083,3.525403659,0.353023232,1.601439368,0.607803461,0.779271868,0.439985824,1.49892049,0.962931178,1.381106984,6.115582547
"Yemen, Rep.",YEM,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.99621241,13.17174534,16.37590786,20.78436444,45.74334276,36.7700879,13.28251411,-8.33762803,33.46257595,23.55203431,2.655142976,8.642716426,10.88021633,14.10556244,18.48688033,13.63209397,10.89503016,20.37774624,-8.70527002,23.61629202,18.11366667,5.893158923,9.208957049,7.16332422,46.47625123,0.134410844,18.55356617,14.85366477,,,
South Africa,ZAF,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.44544046,15.65452192,14.71402528,12.98156329,9.812187085,10.83831946,8.022087992,8.137432919,8.075738373,6.888834101,9.182191416,7.800474963,12.53795791,6.395763587,6.04217159,5.597009781,6.064637015,8.245764766,7.850331729,8.663041832,6.128432432,5.539056432,4.685206388,5.844111401,5.366546185,5.545528123,6.952171961,5.473321975,3.745754139,4.638081485,5.692615293,6.219017124
Zambia,ZMB,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.38892,92.65457821,165.5339538,143.6583417,80.74219865,30.61112476,24.34925956,25.40254126,16.90687281,17.92387307,32.61387051,25.33125846,19.39092327,17.60772368,19.71682321,16.65019907,14.54225268,12.97021073,10.64024482,5.55968566,13.95091319,11.11230727,6.992016281,9.731210009,5.435781984,6.659292114,13.55248469,10.09572987,7.411570948,7.633470481,13.74350216,27.5858339
Zimbabwe,ZWE,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.920431045,-6.777300043,-14.12965834,-3.791122192,-3.895672562,3.038538256,8.984383328,-2.879048138,-27.04864927,8.006813297,0.627900021,-0.130890212,2.712950295,8.801275607,7.611524316,5.136601107,-2.017678707,0.894886823,1.349222529,24.67528028,2.575536231,2.171761274,4.855945322,8.09114032,0.624974693,0.367419549,2.014094534,3.056905217,200.7695776,225.3946482,604.9458642,113.2949806
